"RegionType","RegionName","State","CBSA Title","SizeRankCity","SizeRankMetro","PctPriceCut","DaysOnMarket","BuyerSellerIndex","BuyerSellerIndexMetro"
"Zip","33603","FL","Tampa-St. Petersburg-Clearwater, FL",7887,19,20.253164556962,74,7.23577235772358,8.42758620689655
"Zip","34695","FL","Tampa-St. Petersburg-Clearwater, FL",7901,19,23.8095238095238,64,4.95934959349593,8.42758620689655
"Zip","33711","FL","Tampa-St. Petersburg-Clearwater, FL",7923,19,16.1676646706587,70,2.4390243902439,8.42758620689655
"Zip","33634","FL","Tampa-St. Petersburg-Clearwater, FL",7992,19,14.0625,64,0.40650406504065,8.42758620689655
"Zip","33760","FL","Tampa-St. Petersburg-Clearwater, FL",8164,19,14.7727272727273,69.5,1.54471544715447,8.42758620689655
"Zip","33704","FL","Tampa-St. Petersburg-Clearwater, FL",8167,19,19.1588785046729,79,7.88617886178862,8.42758620689655
"Zip","33566","FL","Tampa-St. Petersburg-Clearwater, FL",8222,19,12.0481927710843,73,1.21951219512195,8.42758620689655
"Zip","33767","FL","Tampa-St. Petersburg-Clearwater, FL",8246,19,10.1449275362319,119,5.1219512195122,8.42758620689655
"Zip","34685","FL","Tampa-St. Petersburg-Clearwater, FL",8278,19,14.4067796610169,82,4.47154471544715,8.42758620689655
"Zip","33635","FL","Tampa-St. Petersburg-Clearwater, FL",8288,19,29.2307692307692,72,8.94308943089431,8.42758620689655
"Zip","33598","FL","Tampa-St. Petersburg-Clearwater, FL",8303,19,19.5555555555556,124,9.59349593495935,8.42758620689655
"Zip","33525","FL","Tampa-St. Petersburg-Clearwater, FL",8314,19,17.1428571428571,83.5,7.31707317073171,8.42758620689655
"Zip","33637","FL","Tampa-St. Petersburg-Clearwater, FL",8330,19,25,65,6.50406504065041,8.42758620689655
"Zip","33777","FL","Tampa-St. Petersburg-Clearwater, FL",8333,19,12.4087591240876,69.5,1.13821138211382,8.42758620689655
"Zip","33778","FL","Tampa-St. Petersburg-Clearwater, FL",8341,19,23.1884057971014,62.5,3.82113821138211,8.42758620689655
"Zip","33605","FL","Tampa-St. Petersburg-Clearwater, FL",8489,19,23.5955056179775,67,6.17886178861789,8.42758620689655
"Zip","33616","FL","Tampa-St. Petersburg-Clearwater, FL",8540,19,15.0537634408602,83,6.09756097560976,8.42758620689655
"Zip","34690","FL","Tampa-St. Petersburg-Clearwater, FL",8663,19,13.6842105263158,60,0.16260162601626,8.42758620689655
"Zip","33565","FL","Tampa-St. Petersburg-Clearwater, FL",8682,19,14.5161290322581,85,5.60975609756098,8.42758620689655
"Zip","33545","FL","Tampa-St. Petersburg-Clearwater, FL",8696,19,29.2134831460674,76,9.34959349593496,8.42758620689655
"Zip","33549","FL","Tampa-St. Petersburg-Clearwater, FL",8711,19,19.5876288659794,78,7.96747967479675,8.42758620689655
"Zip","33523","FL","Tampa-St. Petersburg-Clearwater, FL",8963,19,11.25,96,4.30894308943089,8.42758620689655
"Zip","33765","FL","Tampa-St. Petersburg-Clearwater, FL",8967,19,24.390243902439,70,8.04878048780488,8.42758620689655
"Zip","33559","FL","Tampa-St. Petersburg-Clearwater, FL",8980,19,19.4444444444444,76,6.91056910569106,8.42758620689655
"Zip","33715","FL","Tampa-St. Petersburg-Clearwater, FL",9017,19,13.1707317073171,87,4.79674796747967,8.42758620689655
"Zip","34669","FL","Tampa-St. Petersburg-Clearwater, FL",9100,19,14.8148148148148,69,1.38211382113821,8.42758620689655
"Zip","33534","FL","Tampa-St. Petersburg-Clearwater, FL",9162,19,21.9298245614035,75,8.29268292682927,8.42758620689655
"Zip","34610","FL","Tampa-St. Petersburg-Clearwater, FL",9349,19,11.9047619047619,77,2.11382113821138,8.42758620689655
"Zip","33527","FL","Tampa-St. Petersburg-Clearwater, FL",9372,19,20.5128205128205,98,9.43089430894309,8.42758620689655
"Zip","33776","FL","Tampa-St. Petersburg-Clearwater, FL",9517,19,22.680412371134,75,8.53658536585366,8.42758620689655
"Zip","34604","FL","Tampa-St. Petersburg-Clearwater, FL",9906,19,10.989010989011,76.5,1.70731707317073,8.42758620689655
"Zip","34688","FL","Tampa-St. Petersburg-Clearwater, FL",10098,19,20.1923076923077,94.5,9.1869918699187,8.42758620689655
"Zip","34607","FL","Tampa-St. Petersburg-Clearwater, FL",10113,19,16.1290322580645,116,8.69918699186992,8.42758620689655
"Zip","33785","FL","Tampa-St. Petersburg-Clearwater, FL",10216,19,18.9024390243902,100,9.02439024390244,8.42758620689655
"Zip","33567","FL","Tampa-St. Petersburg-Clearwater, FL",10397,19,22.2222222222222,64,3.90243902439024,8.42758620689655
"Zip","33548","FL","Tampa-St. Petersburg-Clearwater, FL",10550,19,6.52173913043478,116,4.63414634146341,8.42758620689655
"Zip","34602","FL","Tampa-St. Petersburg-Clearwater, FL",10636,19,8.86075949367089,85,2.68292682926829,8.42758620689655
"Zip","34614","FL","Tampa-St. Petersburg-Clearwater, FL",10693,19,8.45070422535211,139.5,5.28455284552845,8.42758620689655
"Zip","33576","FL","Tampa-St. Petersburg-Clearwater, FL",10743,19,22.7272727272727,103.5,9.91869918699187,8.42758620689655
"Zip","34637","FL","Tampa-St. Petersburg-Clearwater, FL",10753,19,11.2676056338028,111,5.52845528455285,8.42758620689655
"Zip","33786","FL","Tampa-St. Petersburg-Clearwater, FL",11095,19,13.6363636363636,119.5,7.15447154471545,8.42758620689655
"Zip","43615","OH","Toledo, OH",2956,86,8.42696629213483,69,3,4.59310344827586
"Zip","43551","OH","Toledo, OH",3380,86,8.28729281767956,71,4,4.59310344827586
"Zip","43402","OH","Toledo, OH",4435,86,9.09090909090909,66,1.5,4.59310344827586
"Zip","43614","OH","Toledo, OH",4476,86,14.3790849673203,61,4.5,4.59310344827586
"Zip","43613","OH","Toledo, OH",4728,86,10.4712041884817,69,5.5,4.59310344827586
"Zip","43560","OH","Toledo, OH",5124,86,8.63636363636364,67.5,2.5,4.59310344827586
"Zip","43537","OH","Toledo, OH",5418,86,11.3924050632911,67,6,4.59310344827586
"Zip","43612","OH","Toledo, OH",5467,86,10.625,69,6.5,4.59310344827586
"Zip","43606","OH","Toledo, OH",6540,86,7.6271186440678,63,0.5,4.59310344827586
"Zip","43605","OH","Toledo, OH",6855,86,8.33333333333333,85,7,4.59310344827586
"Zip","43607","OH","Toledo, OH",7001,86,10.752688172043,82,9,4.59310344827586
"Zip","43623","OH","Toledo, OH",7162,86,14.4230769230769,67,8.5,4.59310344827586
"Zip","43609","OH","Toledo, OH",7484,86,6.25,75,3.5,4.59310344827586
"Zip","43616","OH","Toledo, OH",7513,86,11.2676056338028,69,7.5,4.59310344827586
"Zip","43611","OH","Toledo, OH",7882,86,13.0434782608696,66,5,4.59310344827586
"Zip","43528","OH","Toledo, OH",8602,86,9.80392156862745,72.5,8,4.59310344827586
"Zip","43558","OH","Toledo, OH",9462,86,5.71428571428571,71,2,4.59310344827586
"Zip","43608","OH","Toledo, OH",9524,86,11.4285714285714,79,9.5,4.59310344827586
"Zip","43566","OH","Toledo, OH",10601,86,9.30232558139535,60,1,4.59310344827586
"Zip","43617","OH","Toledo, OH",10712,86,14.8936170212766,70.5,10,4.59310344827586
"Zip","06790","CT","Torrington, CT",3731,221,13.3828996282528,69,1.81818181818182,9.72413793103448
"Zip","06776","CT","Torrington, CT",6244,221,10.5555555555556,97,2.72727272727273,9.72413793103448
"Zip","06795","CT","Torrington, CT",9368,221,14.1509433962264,107,5.45454545454545,9.72413793103448
"Zip","06098","CT","Torrington, CT",9709,221,16.1016949152542,138,10,9.72413793103448
"Zip","06798","CT","Torrington, CT",9998,221,14.5161290322581,115,9.09090909090909,9.72413793103448
"Zip","06786","CT","Torrington, CT",10182,221,17.5438596491228,86.5,3.63636363636364,9.72413793103448
"Zip","06779","CT","Torrington, CT",10522,221,20.5882352941176,90,7.27272727272727,9.72413793103448
"Zip","06787","CT","Torrington, CT",10548,221,10.6382978723404,111,4.54545454545455,9.72413793103448
"Zip","06057","CT","Torrington, CT",10784,221,18,95,8.18181818181818,9.72413793103448
"Zip","06759","CT","Torrington, CT",10795,221,8.45070422535211,84,0.909090909090909,9.72413793103448
"Zip","06791","CT","Torrington, CT",10910,221,11.6279069767442,113,6.36363636363636,9.72413793103448
"Zip","49686","MI","Traverse City, MI",5780,285,10.9090909090909,56,4,2.31724137931035
"Zip","49684","MI","Traverse City, MI",6714,285,4.84581497797357,70,2,2.31724137931035
"Zip","49685","MI","Traverse City, MI",7611,285,10.6508875739645,69,7,2.31724137931035
"Zip","49696","MI","Traverse City, MI",10130,285,12.5,77,9,2.31724137931035
"Zip","49646","MI","Traverse City, MI",10150,285,4.08163265306122,91,6,2.31724137931035
"Zip","49643","MI","Traverse City, MI",10660,285,10.8108108108108,58,5,2.31724137931035
"Zip","49690","MI","Traverse City, MI",10673,285,8.45070422535211,120.5,10,2.31724137931035
"Zip","49649","MI","Traverse City, MI",10849,285,5,65.5,1,2.31724137931035
"Zip","49635","MI","Traverse City, MI",10897,285,7.8125,108.5,8,2.31724137931035
"Zip","49633","MI","Traverse City, MI",11029,285,4.34782608695652,84,3,2.31724137931035
"Zip","08540","NJ","Trenton, NJ",3159,141,7.81758957654723,105,4.11764705882353,9.28275862068966
"Zip","08618","NJ","Trenton, NJ",4856,141,11.7647058823529,111,8.23529411764706,9.28275862068966
"Zip","08648","NJ","Trenton, NJ",5535,141,9.95670995670996,98,2.35294117647059,9.28275862068966
"Zip","08610","NJ","Trenton, NJ",5738,141,7.19424460431655,105,3.52941176470588,9.28275862068966
"Zip","08520","NJ","Trenton, NJ",6355,141,11.1842105263158,98,2.94117647058824,9.28275862068966
"Zip","08638","NJ","Trenton, NJ",7067,141,11.864406779661,104,7.05882352941176,9.28275862068966
"Zip","08619","NJ","Trenton, NJ",7146,141,12.4137931034483,103,6.17647058823529,9.28275862068966
"Zip","08611","NJ","Trenton, NJ",7673,141,4.23728813559322,98,0.588235294117647,9.28275862068966
"Zip","08690","NJ","Trenton, NJ",8105,141,11.1111111111111,92,1.76470588235294,9.28275862068966
"Zip","08550","NJ","Trenton, NJ",8372,141,13.0952380952381,106,8.82352941176471,9.28275862068966
"Zip","08691","NJ","Trenton, NJ",8918,141,9.52380952380952,91.5,1.17647058823529,9.28275862068966
"Zip","08534","NJ","Trenton, NJ",9621,141,6.14035087719298,110,4.70588235294118,9.28275862068966
"Zip","08609","NJ","Trenton, NJ",9829,141,4.44444444444444,139,5.29411764705882,9.28275862068966
"Zip","08628","NJ","Trenton, NJ",9942,141,12.5,104,7.64705882352941,9.28275862068966
"Zip","08620","NJ","Trenton, NJ",9946,141,13.75,93,6.17647058823529,9.28275862068966
"Zip","08629","NJ","Trenton, NJ",10048,141,13.2075471698113,120.5,9.41176470588235,9.28275862068966
"Zip","08525","NJ","Trenton, NJ",11001,141,17.5,166.5,10,9.28275862068966
"Zip","85710","AZ","Tucson, AZ",1711,53,13.4146341463415,61.5,7.1875,5.07586206896552
"Zip","85705","AZ","Tucson, AZ",2075,53,15.8730158730159,59,8.4375,5.07586206896552
"Zip","85711","AZ","Tucson, AZ",3162,53,18.562874251497,64,8.75,5.07586206896552
"Zip","85719","AZ","Tucson, AZ",3266,53,10.9826589595376,58,3.4375,5.07586206896552
"Zip","85706","AZ","Tucson, AZ",3439,53,9.47368421052632,56,0.9375,5.07586206896552
"Zip","85713","AZ","Tucson, AZ",3502,53,9.28571428571429,59,1.875,5.07586206896552
"Zip","85712","AZ","Tucson, AZ",3707,53,12.4031007751938,56,4.375,5.07586206896552
"Zip","85716","AZ","Tucson, AZ",3826,53,10.8843537414966,56,2.1875,5.07586206896552
"Zip","85745","AZ","Tucson, AZ",3954,53,15.5440414507772,71,9.6875,5.07586206896552
"Zip","85730","AZ","Tucson, AZ",3961,53,10.5960264900662,56,1.5625,5.07586206896552
"Zip","85704","AZ","Tucson, AZ",3964,53,11.4130434782609,55,2.5,5.07586206896552
"Zip","85614","AZ","Tucson, AZ",4289,53,8.02675585284281,58,0.625,5.07586206896552
"Zip","85718","AZ","Tucson, AZ",4539,53,13.5714285714286,81,9.0625,5.07586206896552
"Zip","85746","AZ","Tucson, AZ",4690,53,8.04597701149425,66,2.8125,5.07586206896552
"Zip","85741","AZ","Tucson, AZ",4821,53,9.77443609022556,52,0.3125,5.07586206896552
"Zip","85750","AZ","Tucson, AZ",5430,53,11.9230769230769,68,7.5,5.07586206896552
"Zip","85743","AZ","Tucson, AZ",5810,53,12.6436781609195,63,6.5625,5.07586206896552
"Zip","85742","AZ","Tucson, AZ",5975,53,11.7647058823529,59,5,5.07586206896552
"Zip","85737","AZ","Tucson, AZ",6444,53,15.4639175257732,70,9.375,5.07586206896552
"Zip","85629","AZ","Tucson, AZ",6575,53,8.23529411764706,68,3.75,5.07586206896552
"Zip","85756","AZ","Tucson, AZ",6794,53,10.2564102564103,55,1.25,5.07586206896552
"Zip","85641","AZ","Tucson, AZ",6797,53,6.47773279352227,82,4.6875,5.07586206896552
"Zip","85747","AZ","Tucson, AZ",7325,53,12.5,59,5.3125,5.07586206896552
"Zip","85739","AZ","Tucson, AZ",7401,53,9.78260869565217,87,6.875,5.07586206896552
"Zip","85715","AZ","Tucson, AZ",7662,53,14.4144144144144,57.5,5.625,5.07586206896552
"Zip","85755","AZ","Tucson, AZ",7856,53,11.2449799196787,80,8.125,5.07586206896552
"Zip","85748","AZ","Tucson, AZ",7975,53,14.0350877192982,61,7.8125,5.07586206896552
"Zip","85749","AZ","Tucson, AZ",8021,53,14.5985401459854,98,10,5.07586206896552
"Zip","85658","AZ","Tucson, AZ",8808,53,9.75609756097561,90,6.25,5.07586206896552
"Zip","85653","AZ","Tucson, AZ",8827,53,8.98876404494382,90,5.9375,5.07586206896552
"Zip","85757","AZ","Tucson, AZ",8926,53,6.45161290322581,70.5,3.125,5.07586206896552
"Zip","85622","AZ","Tucson, AZ",9642,53,10.6870229007634,59,4.0625,5.07586206896552
"Zip","74012","OK","Tulsa, OK",1974,55,11.3861386138614,72,3.88888888888889,7.66896551724138
"Zip","74133","OK","Tulsa, OK",2382,55,14.9466192170819,74,6.94444444444444,7.66896551724138
"Zip","74055","OK","Tulsa, OK",3047,55,7.91139240506329,81,2.5,7.66896551724138
"Zip","74136","OK","Tulsa, OK",4070,55,9.09090909090909,86,4.72222222222222,7.66896551724138
"Zip","74014","OK","Tulsa, OK",4413,55,7.53968253968254,78,1.66666666666667,7.66896551724138
"Zip","74105","OK","Tulsa, OK",4888,55,13.9175257731959,79.5,8.05555555555556,7.66896551724138
"Zip","74063","OK","Tulsa, OK",5416,55,9.03954802259887,85,4.16666666666667,7.66896551724138
"Zip","74066","OK","Tulsa, OK",5847,55,10.5882352941176,74.5,3.05555555555556,7.66896551724138
"Zip","74011","OK","Tulsa, OK",6003,55,5.26315789473684,88,2.77777777777778,7.66896551724138
"Zip","74137","OK","Tulsa, OK",6006,55,10.9704641350211,97,9.16666666666667,7.66896551724138
"Zip","74008","OK","Tulsa, OK",6202,55,9.05797101449275,105,7.5,7.66896551724138
"Zip","74017","OK","Tulsa, OK",6212,55,9.75609756097561,89,7.77777777777778,7.66896551724138
"Zip","74135","OK","Tulsa, OK",6486,55,12.3809523809524,57,3.33333333333333,7.66896551724138
"Zip","74112","OK","Tulsa, OK",6846,55,11.4285714285714,77,6.38888888888889,7.66896551724138
"Zip","74115","OK","Tulsa, OK",7337,55,4.6875,83,2.22222222222222,7.66896551724138
"Zip","74134","OK","Tulsa, OK",7813,55,14.8148148148148,81,8.88888888888889,7.66896551724138
"Zip","74107","OK","Tulsa, OK",7883,55,12.6582278481013,76,6.11111111111111,7.66896551724138
"Zip","74037","OK","Tulsa, OK",7892,55,10.6598984771574,80.5,5.83333333333333,7.66896551724138
"Zip","74145","OK","Tulsa, OK",7922,55,16.1616161616162,70,6.66666666666667,7.66896551724138
"Zip","74021","OK","Tulsa, OK",8140,55,6.25,76,0.833333333333333,7.66896551724138
"Zip","74106","OK","Tulsa, OK",8272,55,3.57142857142857,79,1.11111111111111,7.66896551724138
"Zip","74114","OK","Tulsa, OK",8282,55,9.39226519337017,70.5,1.38888888888889,7.66896551724138
"Zip","74129","OK","Tulsa, OK",8285,55,5.33333333333333,76,0.555555555555556,7.66896551724138
"Zip","74127","OK","Tulsa, OK",8392,55,24.1379310344828,62,5,7.66896551724138
"Zip","74019","OK","Tulsa, OK",8414,55,9.42028985507246,77,3.61111111111111,7.66896551724138
"Zip","74447","OK","Tulsa, OK",8564,55,10.6666666666667,105.5,9.44444444444444,7.66896551724138
"Zip","74429","OK","Tulsa, OK",8966,55,13.9240506329114,99,10,7.66896551724138
"Zip","74070","OK","Tulsa, OK",9076,55,9.4017094017094,96.5,7.22222222222222,7.66896551724138
"Zip","74104","OK","Tulsa, OK",9160,55,15.5844155844156,84,9.72222222222222,7.66896551724138
"Zip","74467","OK","Tulsa, OK",9298,55,9.67741935483871,99.5,8.61111111111111,7.66896551724138
"Zip","74110","OK","Tulsa, OK",9351,55,9.67741935483871,83,5.27777777777778,7.66896551724138
"Zip","74033","OK","Tulsa, OK",9601,55,8.97435897435897,76.5,1.94444444444444,7.66896551724138
"Zip","74128","OK","Tulsa, OK",9739,55,0,64,0.277777777777778,7.66896551724138
"Zip","74010","OK","Tulsa, OK",10087,55,8.51063829787234,89,4.44444444444444,7.66896551724138
"Zip","74132","OK","Tulsa, OK",10092,55,10.6666666666667,79,5.55555555555556,7.66896551724138
"Zip","74036","OK","Tulsa, OK",10750,55,10.8108108108108,88,8.33333333333333,7.66896551724138
"Zip","23464","VA","Virginia Beach-Norfolk-Newport News, VA-NC",1616,36,16.9139465875371,69,4.28571428571429,8.30344827586207
"Zip","23462","VA","Virginia Beach-Norfolk-Newport News, VA-NC",1695,36,12.0418848167539,63,0.892857142857143,8.30344827586207
"Zip","23320","VA","Virginia Beach-Norfolk-Newport News, VA-NC",1951,36,8.49056603773585,74.5,0.535714285714286,8.30344827586207
"Zip","23454","VA","Virginia Beach-Norfolk-Newport News, VA-NC",2039,36,12.4203821656051,72,2.32142857142857,8.30344827586207
"Zip","23666","VA","Virginia Beach-Norfolk-Newport News, VA-NC",2066,36,15.0159744408946,84,8.39285714285714,8.30344827586207
"Zip","23452","VA","Virginia Beach-Norfolk-Newport News, VA-NC",2148,36,13.6363636363636,73,3.57142857142857,8.30344827586207
"Zip","23451","VA","Virginia Beach-Norfolk-Newport News, VA-NC",2206,36,10.3370786516854,104,8.75,8.30344827586207
"Zip","23322","VA","Virginia Beach-Norfolk-Newport News, VA-NC",2425,36,9.56937799043062,82,2.5,8.30344827586207
"Zip","23455","VA","Virginia Beach-Norfolk-Newport News, VA-NC",2461,36,12.4137931034483,75,2.85714285714286,8.30344827586207
"Zip","23456","VA","Virginia Beach-Norfolk-Newport News, VA-NC",2612,36,8.43989769820972,71,0.178571428571429,8.30344827586207
"Zip","23185","VA","Virginia Beach-Norfolk-Newport News, VA-NC",2818,36,7.21868365180467,88,3.03571428571429,8.30344827586207
"Zip","23188","VA","Virginia Beach-Norfolk-Newport News, VA-NC",2833,36,10.738255033557,89,7.85714285714286,8.30344827586207
"Zip","23434","VA","Virginia Beach-Norfolk-Newport News, VA-NC",2899,36,9.84340044742729,89.5,6.07142857142857,8.30344827586207
"Zip","23608","VA","Virginia Beach-Norfolk-Newport News, VA-NC",3077,36,10.5042016806723,78.5,2.67857142857143,8.30344827586207
"Zip","23602","VA","Virginia Beach-Norfolk-Newport News, VA-NC",3335,36,15.702479338843,77,6.78571428571429,8.30344827586207
"Zip","23669","VA","Virginia Beach-Norfolk-Newport News, VA-NC",3560,36,15.0537634408602,88.5,9.28571428571429,8.30344827586207
"Zip","23323","VA","Virginia Beach-Norfolk-Newport News, VA-NC",4566,36,10.5691056910569,82,3.92857142857143,8.30344827586207
"Zip","23503","VA","Virginia Beach-Norfolk-Newport News, VA-NC",4692,36,13.8461538461538,84,7.5,8.30344827586207
"Zip","23321","VA","Virginia Beach-Norfolk-Newport News, VA-NC",4767,36,10.2112676056338,78,2.14285714285714,8.30344827586207
"Zip","23505","VA","Virginia Beach-Norfolk-Newport News, VA-NC",5182,36,13.3333333333333,88,8.57142857142857,8.30344827586207
"Zip","23606","VA","Virginia Beach-Norfolk-Newport News, VA-NC",5221,36,15.9574468085106,84,8.92857142857143,8.30344827586207
"Zip","23518","VA","Virginia Beach-Norfolk-Newport News, VA-NC",5235,36,9.54545454545454,80,1.78571428571429,8.30344827586207
"Zip","23453","VA","Virginia Beach-Norfolk-Newport News, VA-NC",5348,36,12.0218579234973,69,1.07142857142857,8.30344827586207
"Zip","23513","VA","Virginia Beach-Norfolk-Newport News, VA-NC",5502,36,17.2619047619048,76,7.67857142857143,8.30344827586207
"Zip","23601","VA","Virginia Beach-Norfolk-Newport News, VA-NC",5760,36,9.62962962962963,77,1.25,8.30344827586207
"Zip","23435","VA","Virginia Beach-Norfolk-Newport News, VA-NC",5914,36,10.5691056910569,85,4.82142857142857,8.30344827586207
"Zip","23703","VA","Virginia Beach-Norfolk-Newport News, VA-NC",6257,36,13.75,85,8.03571428571429,8.30344827586207
"Zip","23701","VA","Virginia Beach-Norfolk-Newport News, VA-NC",6544,36,17.9775280898876,89.5,9.64285714285714,8.30344827586207
"Zip","23607","VA","Virginia Beach-Norfolk-Newport News, VA-NC",6875,36,9.375,97.5,6.96428571428571,8.30344827586207
"Zip","23324","VA","Virginia Beach-Norfolk-Newport News, VA-NC",7138,36,16.969696969697,74.5,5.80357142857143,8.30344827586207
"Zip","23693","VA","Virginia Beach-Norfolk-Newport News, VA-NC",7452,36,6.93069306930693,81,0.714285714285714,8.30344827586207
"Zip","23061","VA","Virginia Beach-Norfolk-Newport News, VA-NC",7654,36,8.38323353293413,103.5,6.60714285714286,8.30344827586207
"Zip","23704","VA","Virginia Beach-Norfolk-Newport News, VA-NC",7716,36,14.6341463414634,110,9.82142857142857,8.30344827586207
"Zip","23502","VA","Virginia Beach-Norfolk-Newport News, VA-NC",7758,36,10.6382978723404,81,3.75,8.30344827586207
"Zip","23504","VA","Virginia Beach-Norfolk-Newport News, VA-NC",7879,36,17.5824175824176,106,10,8.30344827586207
"Zip","23692","VA","Virginia Beach-Norfolk-Newport News, VA-NC",7910,36,8,75.5,0.357142857142857,8.30344827586207
"Zip","23508","VA","Virginia Beach-Norfolk-Newport News, VA-NC",8338,36,13.5593220338983,75.5,4.10714285714286,8.30344827586207
"Zip","23325","VA","Virginia Beach-Norfolk-Newport News, VA-NC",8386,36,18.5714285714286,73.5,7.32142857142857,8.30344827586207
"Zip","23430","VA","Virginia Beach-Norfolk-Newport News, VA-NC",8492,36,12.4401913875598,70,1.96428571428571,8.30344827586207
"Zip","23605","VA","Virginia Beach-Norfolk-Newport News, VA-NC",8637,36,14.0350877192982,70,3.21428571428571,8.30344827586207
"Zip","23707","VA","Virginia Beach-Norfolk-Newport News, VA-NC",8774,36,13.1386861313869,87,8.21428571428571,8.30344827586207
"Zip","23661","VA","Virginia Beach-Norfolk-Newport News, VA-NC",9080,36,14.1666666666667,78.5,6.25,8.30344827586207
"Zip","23663","VA","Virginia Beach-Norfolk-Newport News, VA-NC",9222,36,19.8019801980198,84,9.10714285714286,8.30344827586207
"Zip","23509","VA","Virginia Beach-Norfolk-Newport News, VA-NC",9269,36,16.8141592920354,93.5,9.46428571428571,8.30344827586207
"Zip","23072","VA","Virginia Beach-Norfolk-Newport News, VA-NC",9655,36,4.34782608695652,104.5,4.64285714285714,8.30344827586207
"Zip","23702","VA","Virginia Beach-Norfolk-Newport News, VA-NC",9730,36,6.89655172413793,95.5,4.46428571428571,8.30344827586207
"Zip","23662","VA","Virginia Beach-Norfolk-Newport News, VA-NC",9738,36,6.61157024793388,86,1.42857142857143,8.30344827586207
"Zip","23664","VA","Virginia Beach-Norfolk-Newport News, VA-NC",9975,36,10.4166666666667,89.5,7.14285714285714,8.30344827586207
"Zip","27958","NC","Virginia Beach-Norfolk-Newport News, VA-NC",10019,36,5.02092050209205,90,3.39285714285714,8.30344827586207
"Zip","23314","VA","Virginia Beach-Norfolk-Newport News, VA-NC",10277,36,11.340206185567,86,5.80357142857143,8.30344827586207
"Zip","23507","VA","Virginia Beach-Norfolk-Newport News, VA-NC",10567,36,7.40740740740741,96,5.35714285714286,8.30344827586207
"Zip","23168","VA","Virginia Beach-Norfolk-Newport News, VA-NC",10615,36,9.52380952380952,91,5.53571428571429,8.30344827586207
"Zip","23523","VA","Virginia Beach-Norfolk-Newport News, VA-NC",10643,36,17.1428571428571,70,5,8.30344827586207
"Zip","23437","VA","Virginia Beach-Norfolk-Newport News, VA-NC",11013,36,6.81818181818182,86,1.60714285714286,8.30344827586207
"Zip","23696","VA","Virginia Beach-Norfolk-Newport News, VA-NC",11061,36,2.7027027027027,113,5.17857142857143,8.30344827586207
"Zip","27927","NC","Virginia Beach-Norfolk-Newport News, VA-NC",11096,36,7.16112531969309,106.5,6.42857142857143,8.30344827586207
"Zip","20002","DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",1422,7,11.913357400722,55,3.40540540540541,5.80689655172414
"Zip","20009","DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",1482,7,10.7692307692308,56,2.91891891891892,5.80689655172414
"Zip","20906","MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",1836,7,12.5560538116592,75,6,5.80689655172414
"Zip","20011","DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",1918,7,18.5567010309278,64,6.97297297297297,5.80689655172414
"Zip","22191","VA","Washington-Arlington-Alexandria, DC-VA-MD-WV",1943,7,9.26640926640927,67,3.24324324324324,5.80689655172414
"Zip","22193","VA","Washington-Arlington-Alexandria, DC-VA-MD-WV",2043,7,13.9285714285714,61,4.54054054054054,5.80689655172414
"Zip","20001","DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",2055,7,9.00900900900901,54,1.2972972972973,5.80689655172414
"Zip","20878","MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",2065,7,10.1321585903084,80,5.72972972972973,5.80689655172414
"Zip","20019","DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",2095,7,15.819209039548,77,7.72972972972973,5.80689655172414
"Zip","20147","VA","Washington-Arlington-Alexandria, DC-VA-MD-WV",2098,7,10.9947643979058,53,2.27027027027027,5.80689655172414
"Zip","22204","VA","Washington-Arlington-Alexandria, DC-VA-MD-WV",2261,7,1.63934426229508,56,0.378378378378378,5.80689655172414
"Zip","20874","MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",2268,7,6.86695278969957,75,2.75675675675676,5.80689655172414
"Zip","20020","DC","Washington-Arlington-Alexandria, DC-VA-MD-WV",2308,7,9.1743119266055,71,3.67567567567568,5.80689655172414
"Zip","20852","MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",2349,7,16.5644171779141,77.5,8.10810810810811,5.80689655172414
"Zip","20910","MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",2456,7,17.2043010752688,70,7.2972972972973,5.80689655172414
"Zip","20904","MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",2508,7,11.8811881188119,77,5.94594594594595,5.80689655172414
"Zip","22407","VA","Washington-Arlington-Alexandria, DC-VA-MD-WV",2522,7,12.6315789473684,68,5.18918918918919,5.80689655172414
"Zip","22192","VA","Washington-Arlington-Alexandria, DC-VA-MD-WV",2557,7,10.1167315175097,57,2.64864864864865,5.80689655172414
"Zip","22201","VA","Washington-Arlington-Alexandria, DC-VA-MD-WV",2566,7,10.5263157894737,65.5,3.89189189189189,5.80689655172414
"Zip","22030","VA","Washington-Arlington-Alexandria, DC-VA-MD-WV",2670,7,9.56937799043062,59,1.94594594594595,5.80689655172414
