RegionID,Neighborhood,city,state,metro,county,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07
271524,Olmos Park Terrace,San Antonio,TX,San Antonio-New Braunfels,Bexar County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.5,,,36.7021276595745,,,14.3617021276596,,,8.24468085106383,,,10.3723404255319,11.436170212766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272777,Arbor at Sonoma Ranch,San Antonio,TX,San Antonio-New Braunfels,Bexar County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.28,98.94,96.68,96.68,96.81,80.21,84.2,78.09,70.52,64.5,59.59,57.08,51.26,51.71,55.59,53.88,59.7,65.98,71.8,76.14,79.0,77.74,78.65,78.31,81.16,81.96,73.74,75.8,78.08,82.65,84.93,84.7,88.13,90.53,92.01,93.26,92.35,87.79,67.81,38.36,17.12,2.4,1.03,0.23,0.11,0.23,0.23,0.23,7.31,17.24,34.36,58.56,74.43,76.83,83.9,83.22,85.05,89.27,85.84,85.39,80.48,65.75,37.79,37.21,21.92,31.96,22.03,23.86,18.26,4.79,2.63,2.97,2.17,3.88,1.26,12.21,45.66,24.09,30.14,27.63,88.93,86.3,85.05,77.4,69.86,82.08,86.19,59.13,38.01,60.39,73.06,83.33,29.0,32.42,39.61,63.36,84.02,70.66,54.45,40.75,45.09,40.53,44.41,63.81,54.45,41.1,47.72,67.47,76.14,86.19,90.3,59.59,40.07,25.91,24.32,14.04,17.58,21.46,14.5,7.31,5.82,5.82,8.45,24.17,43.52,62.95,76.02,85.0,87.05,87.39,90.91,92.61,93.98,95.45,95.45,91.02,93.41,94.77,95.45,95.91,94.09,95.8,93.98,92.61,87.84,86.93,88.86,90.45,93.75,89.66,73.07,80.23,75.45,73.41,68.41,69.55,72.05,69.2,71.59,71.25,70.0,71.36,96.93,99.09,98.98,99.32,98.75,98.64,96.59,91.25,94.2,54.82,54.24,54.94
271441,Inspiration Hills,San Antonio,TX,San Antonio-New Braunfels,Bexar County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.6574074074074,,,16.8981481481481,,,10.648148148148099,,,1.38888888888889,,,2.77777777777778,1.85185185185185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274138,Jefferson-Monticello Park,San Antonio,TX,San Antonio-New Braunfels,Bexar County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.629290617849,,,13.7299771167048,,,14.6453089244851,,,4.5766590389015995,,,24.256292906178498,44.16475972540049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275874,Village North One,San Antonio,TX,San Antonio-New Braunfels,Bexar County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.4285714285714,,,47.619047619047606,,,42.063492063492106,,,40.4761904761905,,,0.793650793650794,1.58730158730159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271432,Hunters Creek,San Antonio,TX,San Antonio-New Braunfels,Bexar County,,,,,,,,,,,,76.86,84.46,83.8,70.74,66.12,66.28,43.97,57.19,48.26,53.55,55.37,50.74,80.83,78.02,81.49,88.26,69.75,69.59,86.94,89.26,88.93,86.45,62.98,75.54,29.59,35.54,26.61,30.58,36.53,36.03,33.39,23.47,29.59,41.49,51.4,33.22,27.44,42.98,48.43,37.02,40.33,33.55,20.83,17.19,12.89,10.74,15.87,23.47,52.07,42.48,30.08,26.28,26.12,30.91,34.21,64.48,74.41,68.01,67.17,55.39,62.52,66.89,58.82,55.29,50.59,45.21,46.05,62.35,62.35,68.74,50.42,64.03,96.81,97.98,99.5,99.5,98.99,99.5,99.16,98.99,97.98,98.82,99.33,98.82,90.92,89.58,87.9,90.92,93.61,91.09,90.42,91.09,91.26,90.66,83.61,73.11,67.05,65.57,77.38,81.97,88.85,89.84,92.3,96.72,99.51,99.51,99.84,99.84,99.67,100.0,99.51,99.34,97.38,97.38,98.69,98.36,99.02,96.39,89.84,82.3,71.15,60.0,52.79,42.3,20.82,10.16,4.1,2.13,1.64,2.3,3.93,2.3,19.34,41.64,53.77,62.46,70.49,76.56,74.43,72.13,69.51,74.92,76.39,77.87,59.34,62.79,52.62,50.66,53.28,45.57,41.48,46.72,51.97,43.11,41.48,23.44,5.9,2.13,4.26,12.13,20.66,20.16,19.67,21.31,73.93,81.8,80.33,66.07,77.7,79.02,77.87,65.74,43.44,78.85,80.33,63.61,13.44,12.79,14.43,32.13,52.62,62.62,44.59,20.98,24.26,22.95,35.9,51.97,63.93,77.54,76.89,76.56,75.08,76.23,84.43,83.77,80.98,78.69,70.98,67.05,64.26,62.46,66.07,67.38,63.93,61.64,64.59,76.72,84.04,90.39,93.49,95.11,95.44,96.09,96.42,98.21,97.39,96.74,95.93,88.27,96.58,95.6,89.58,90.88,88.44,90.07,92.67,94.14,95.6,96.58,95.6,92.99,92.35,86.48,80.46,80.13,79.48,74.43,72.64,67.59,67.43,55.21,54.72,61.17,65.47,62.54,89.74,97.07,97.07,96.91,96.09,95.44,95.28,94.14,93.0,18.98,19.14,19.47
276120,Woodbridge at Monte Viejo,San Antonio,TX,San Antonio-New Braunfels,Bexar County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.24,80.24,74.34,74.22,68.67,64.46,62.05,58.19,56.27,60.96,69.52,77.71,83.73,84.94,87.59,87.83,88.19,88.07,86.14,86.99,85.3,84.46,74.34,55.54,51.08,52.89,48.19,51.2,48.43,37.35,29.28,20.6,10.48,5.18,4.46,4.94,3.37,2.53,2.17,9.4,16.99,27.35,45.06,52.05,59.76,67.47,62.53,64.1,67.59,61.81,74.46,66.87,32.29,13.73,16.51,33.01,25.78,23.98,28.31,24.94,18.55,20.12,13.86,10.36,15.66,0.96,5.66,33.25,39.64,55.3,54.82,85.9,89.28,94.94,94.7,96.99,96.87,96.99,96.51,63.13,80.36,64.82,92.17,52.89,34.34,15.9,35.54,24.46,14.1,4.58,3.86,16.63,32.29,10.84,5.42,5.42,4.58,23.73,23.37,12.77,8.92,26.87,28.43,12.53,3.86,3.98,4.34,5.66,5.78,6.02,16.99,34.9,51.14,59.57,74.46,88.15,95.59,98.49,99.88,100.0,99.88,99.65,99.07,97.33,95.82,75.96,59.35,89.66,91.17,40.07,41.93,37.28,31.24,28.57,27.53,54.01,64.92,74.1,75.96,97.21,98.26,98.72,97.68,96.86,96.4,96.75,96.98,97.33,94.77,93.38,92.57,88.04,83.86,94.77,99.65,99.54,99.07,98.84,96.05,93.5,91.29,87.34,78.34,77.71,77.33
271663,Woods of Shavano,San Antonio,TX,San Antonio-New Braunfels,Bexar County,,,,,,,,,,,,74.59,64.37,78.99,73.26,63.13,69.63,56.35,67.81,50.33,59.79,52.1,60.21,74.17,71.88,71.5,73.21,71.97,78.55,91.61,84.65,92.18,90.37,87.8,89.23,54.48,54.1,26.86,37.24,22.95,19.05,15.14,26.86,22.76,19.81,12.86,7.24,2.47,4.57,6.57,8.28,21.5,23.79,15.79,13.13,11.99,16.18,27.5,49.57,79.35,77.74,79.26,82.3,76.88,81.54,67.27,80.04,94.08,93.03,95.03,90.64,92.48,91.25,82.21,79.54,77.26,76.4,69.17,80.78,70.98,70.98,47.95,64.7,98.0,98.19,98.95,98.95,98.57,98.1,98.67,97.15,95.62,96.29,97.91,96.86,84.51,82.79,89.07,94.3,96.2,94.96,96.01,96.2,95.44,96.69,93.09,82.86,72.44,71.02,80.4,81.72,92.42,96.12,98.01,97.35,97.44,95.74,97.06,99.05,99.43,99.24,99.43,98.2,96.97,96.97,95.17,97.44,96.59,92.52,93.18,95.45,86.84,77.46,55.21,28.22,14.02,6.53,1.33,0.38,0.28,0.28,0.38,0.19,21.12,56.63,77.84,84.56,87.78,89.49,90.06,89.49,90.44,92.71,92.33,91.57,69.03,37.88,21.12,13.83,20.93,18.56,9.75,8.71,7.95,10.04,12.69,14.39,10.61,7.86,3.6,23.39,25.76,31.53,49.81,42.52,34.85,61.84,49.34,42.14,36.55,53.69,73.01,58.9,48.39,59.19,51.04,76.33,82.58,40.53,51.04,57.77,63.35,64.77,51.99,14.77,16.86,17.05,44.98,55.21,52.56,65.06,58.52,66.0,61.46,75.19,95.83,93.09,87.5,86.93,85.51,84.66,84.66,79.26,73.96,72.82,78.5,76.23,69.22,74.24,78.98,85.86,88.12,91.42,94.53,96.7,96.61,93.69,92.46,91.42,86.8,87.28,97.64,96.32,96.32,93.78,85.2,86.52,91.33,93.87,92.84,93.87,96.04,95.38,95.85,96.7,75.4,85.67,86.99,86.9,90.57,86.24,83.69,86.33,90.01,86.99,87.46,89.44,97.46,98.87,98.68,98.59,98.3,98.49,98.02,97.08,96.98,2.88,2.78,2.69
276321,Elm Creek,San Antonio,TX,San Antonio-New Braunfels,Bexar County,,,,,,,,,,,,98.5,90.81,80.86,71.48,44.28,59.1,43.53,52.35,64.61,77.9,71.35,85.77,81.48,73.52,95.93,94.81,85.37,87.22,92.78,87.22,86.48,82.96,70.56,79.07,46.34,64.47,31.68,34.62,36.08,25.64,23.44,28.02,18.13,15.38,14.84,4.76,11.29,20.77,12.57,17.85,38.36,38.36,35.09,25.45,35.09,22.36,35.27,45.82,68.05,79.78,75.45,60.11,51.62,50.36,44.22,91.09,91.27,89.27,91.27,76.91,80.0,75.64,64.18,61.64,60.73,64.55,56.55,77.09,62.0,59.27,26.73,49.09,98.74,98.56,99.28,98.2,96.59,95.33,95.33,95.15,96.05,96.59,98.2,95.69,77.01,77.18,81.64,87.34,90.55,91.09,95.54,93.94,90.91,78.46,73.91,66.2,64.1,66.73,74.61,81.09,84.06,88.97,92.29,92.99,94.57,98.42,98.07,98.95,98.77,98.95,99.12,98.42,97.72,97.55,97.72,97.37,95.8,94.57,92.99,89.84,80.04,62.7,33.1,13.66,5.43,1.93,1.58,1.4,1.23,1.05,1.05,1.4,11.21,21.19,30.47,39.05,50.96,57.44,60.25,61.12,62.0,62.0,62.52,63.75,58.84,55.17,48.51,46.41,44.66,41.51,34.68,27.32,25.39,20.14,17.69,12.43,12.26,12.61,36.08,34.33,28.2,20.84,19.44,21.02,42.73,46.23,43.43,44.83,46.41,47.29,17.86,16.64,16.46,25.22,32.75,40.28,35.2,36.08,38.7,48.34,62.7,67.78,60.42,56.74,62.87,57.27,58.84,52.36,52.54,57.79,61.65,66.37,67.43,67.6,71.98,79.68,76.71,76.01,75.48,74.43,72.33,69.7,70.05,68.83,69.35,73.73,79.51,86.76,85.91,81.91,80.7,77.39,74.43,73.91,66.43,74.09,77.57,77.22,78.61,69.74,74.78,76.87,76.35,77.91,77.39,79.48,80.7,80.52,80.0,80.0,74.09,70.43,72.35,64.87,56.7,55.3,62.09,56.87,47.65,47.65,45.04,49.22,50.09,53.57,60.35,68.0,78.43,60.87,58.26,68.17,67.3,68.87,58.09,53.74,51.13,4.93,4.93,5.28
274070,Hunters Brook-Hunters Chase II,San Antonio,TX,San Antonio-New Braunfels,Bexar County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5,,,0.0,,,0.0,,,0.0,,,67.5,82.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274931,Overlook of Carriage Hills,San Antonio,TX,San Antonio-New Braunfels,Bexar County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.321428571428598,,,0.0,,,0.892857142857143,,,0.0,,,4.46428571428571,4.46428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271499,North Shearer Hills,San Antonio,TX,San Antonio-New Braunfels,Bexar County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.8423645320197,,,21.1822660098522,,,40.394088669950705,,,3.9024390243902403,,,26.8292682926829,38.5365853658537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273811,General Krueger,San Antonio,TX,San Antonio-New Braunfels,Bexar County,,,,,,,,,,,,80.32,52.84,45.57,58.69,63.48,72.52,69.68,75.35,75.53,55.14,35.99,37.06,70.39,84.57,90.96,94.15,85.99,75.35,75.71,29.96,32.8,32.62,54.26,69.15,17.73,16.49,14.72,28.01,25.18,29.43,35.82,59.93,67.38,73.4,73.4,61.88,48.4,41.67,54.08,56.74,78.01,71.28,43.26,28.9,26.95,25.89,23.05,30.85,55.32,72.34,65.78,41.67,30.67,42.2,68.44,66.73,79.0,79.18,89.15,82.21,86.12,86.83,73.84,66.01,55.34,44.31,32.21,52.14,48.75,52.67,32.03,51.78,98.4,99.47,100.0,99.47,95.55,95.02,96.26,96.8,97.33,96.98,97.15,93.59,71.89,60.85,59.07,58.54,68.68,68.68,72.42,77.4,79.72,87.21,82.16,76.58,76.22,77.48,67.39,71.17,70.81,70.63,72.79,76.76,80.18,93.15,97.48,97.84,97.84,97.66,94.77,86.49,86.67,89.55,92.07,89.73,85.95,81.8,71.89,66.67,48.65,38.02,27.75,24.32,22.52,14.95,8.11,2.88,5.95,5.05,7.57,6.85,18.38,31.71,49.73,54.77,58.2,62.16,65.59,59.82,60.36,64.5,59.64,57.66,41.98,13.33,2.16,1.62,1.26,43.96,65.05,33.33,37.3,67.75,84.5,92.79,95.32,93.87,57.66,78.92,84.5,24.32,29.73,41.8,86.13,94.41,95.14,94.95,96.04,95.86,96.4,95.86,93.51,89.37,78.56,68.65,4.86,2.52,2.88,2.88,2.88,2.7,2.52,2.52,2.34,1.98,2.16,2.16,6.67,11.17,21.44,28.29,30.27,40.0,49.73,40.36,38.38,43.06,44.5,46.49,43.6,51.89,59.46,69.01,71.35,72.61,77.48,86.15,89.58,90.28,93.64,94.7,91.34,90.64,93.11,95.06,94.7,92.23,95.23,95.58,99.12,98.41,98.41,97.17,96.29,96.64,98.41,98.76,99.12,98.76,98.76,98.94,100.0,100.0,99.82,99.65,99.82,99.65,99.82,99.12,96.64,95.94,95.94,95.76,95.41,93.99,94.88,92.23,87.46,87.81,79.86,83.57,57.24,51.06,58.13,88.72,87.95,88.15
273011,Brady Gardens,San Antonio,TX,San Antonio-New Braunfels,Bexar County,,,,,,,,,,,,60.64,95.48,99.25,98.87,99.62,99.81,94.73,89.83,67.23,55.74,76.65,67.23,54.99,44.63,39.17,46.52,7.53,8.1,32.02,17.14,44.26,58.19,59.13,81.54,25.99,26.18,29.57,39.55,44.07,72.88,65.16,74.76,59.7,64.6,71.19,60.26,53.48,80.98,91.9,87.01,75.52,50.28,36.53,28.81,25.05,11.3,6.03,7.72,42.0,19.4,9.04,9.23,20.9,33.71,29.0,78.94,90.89,83.11,82.92,63.0,68.36,71.37,65.54,66.48,68.55,68.36,70.24,89.08,87.01,92.47,84.56,95.1,99.81,99.62,99.81,99.62,99.06,98.68,98.31,98.12,97.93,97.93,99.06,98.49,83.62,64.03,54.43,71.0,80.23,79.66,79.28,71.19,70.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.4,23.87,28.01,29.51,44.55,56.2,70.3,69.36,69.92,71.62,72.74,70.68,94.55,95.68,89.29,93.23,92.67,87.22,89.66,90.41,87.03,86.65,85.34,82.89,90.98,94.55,82.52,77.26,85.53,90.04,92.29,92.48,85.71,93.42,87.03,80.45,81.95,75.94,83.08,82.33,82.89,90.79,91.54,94.74,85.9,82.14,81.2,97.88,97.88,97.88
271321,Canyon View,San Antonio,TX,San Antonio-New Braunfels,Bexar County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.53125,,,10.15625,,,0.78125,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271399,Gold Canyon,San Antonio,TX,San Antonio-New Braunfels,Bexar County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.594405594405591,,,9.09090909090909,,,5.594405594405591,,,0.6993006993006989,,,0.6993006993006989,2.0979020979021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275143,Redland Estates,San Antonio,TX,San Antonio-New Braunfels,Bexar County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.253731343283604,,,12.686567164179099,,,0.0,,,0.0,,,0.0,0.746268656716418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271502,Northchase,San Antonio,TX,San Antonio-New Braunfels,Bexar County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5714285714285694,,,2.67857142857143,,,2.67857142857143,,,7.142857142857139,,,54.46428571428571,47.321428571428605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271516,Oak Haven Heights,San Antonio,TX,San Antonio-New Braunfels,Bexar County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.832335329341305,,,20.059880239521,,,16.4670658682635,,,1.19760479041916,,,0.598802395209581,0.898203592814371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276045,Westwood Village I,San Antonio,TX,San Antonio-New Braunfels,Bexar County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8014184397163095,,,0.709219858156028,,,0.945626477541371,,,9.456264775413711,,,38.5342789598109,20.8037825059102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276393,Inwood Homeowners,San Antonio,TX,San Antonio-New Braunfels,Bexar County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2916666666667,,,3.75,,,5.0,,,1.03734439834025,,,6.43153526970954,11.4107883817427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
