RegionID,Neighborhood,city,state,metro,county,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07
276076,Wildwood West,San Antonio,TX,San Antonio-New Braunfels,Bexar County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.30864197530859,,,97.94238683127571,,,98.35390946502059,,,97.95918367346941,,,95.9183673469388,91.42857142857142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275348,Shavano Garden Homes,San Antonio,TX,San Antonio-New Braunfels,Bexar County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2258064516129,,,8.06451612903226,,,40.322580645161295,,,98.3870967741936,,,98.3870967741936,96.77419354838709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276358,Guilbeau Park,San Antonio,TX,San Antonio-New Braunfels,Bexar County,,,,,,,,,,,,82.88,77.4,50.17,28.6,11.64,2.4,3.77,5.99,10.1,23.29,24.83,22.95,4.97,1.88,1.54,5.14,13.36,15.92,16.95,18.15,10.45,3.08,5.47,2.91,60.51,49.4,58.12,55.21,63.76,55.9,50.43,31.45,33.33,47.35,45.3,58.8,78.12,78.46,78.29,74.36,70.26,71.62,79.66,78.12,81.03,78.97,77.61,74.36,11.28,5.81,5.47,8.03,9.57,8.38,10.09,11.13,5.82,8.9,6.68,11.47,10.62,10.45,13.36,14.04,15.07,15.24,24.49,20.21,24.66,27.57,50.68,34.08,1.37,0.51,0.17,0.17,0.34,0.34,0.34,0.34,0.86,1.54,2.23,4.45,22.26,32.71,37.33,42.29,42.47,41.61,34.25,34.59,34.08,30.58,34.02,34.19,31.62,32.3,33.16,30.41,25.77,17.01,12.03,10.65,10.82,10.82,12.71,12.89,15.29,16.67,19.07,19.93,17.18,10.65,5.67,4.64,6.01,9.28,16.67,20.62,27.15,34.36,38.49,45.53,49.48,61.68,78.52,83.85,87.29,85.91,84.36,86.94,77.49,68.21,65.12,65.12,64.26,64.43,61.86,61.34,54.12,53.26,49.48,46.22,53.78,45.19,48.97,50.0,50.34,32.47,17.01,13.92,13.4,7.22,13.06,18.21,21.65,21.65,28.01,24.74,11.86,19.24,28.69,31.44,35.74,29.55,20.1,23.54,18.56,25.09,9.62,14.26,44.16,43.81,63.06,71.13,76.12,79.21,79.38,76.98,76.12,76.12,75.77,76.98,75.6,73.71,64.43,63.06,44.16,44.33,37.97,9.11,6.7,7.22,9.11,29.38,32.3,30.58,34.54,31.79,28.87,26.46,28.18,36.25,42.44,39.52,37.8,25.95,19.62,12.8,8.7,8.87,7.51,5.12,3.24,3.24,0.68,1.02,0.85,1.19,0.85,1.02,0.68,0.68,1.88,2.05,1.88,0.68,0.68,0.34,0.85,0.51,0.17,0.17,0.0,0.0,0.17,0.34,0.51,1.19,2.05,1.88,2.05,4.95,7.51,5.46,0.0,0.17,0.17,0.34,0.34,0.85,1.37,1.54,2.22,39.79,40.99,40.99
271302,Bluffview at Camino Real,San Antonio,TX,San Antonio-New Braunfels,Bexar County,,,,,,,,,,,,19.23,16.78,36.89,44.58,47.55,38.29,56.64,44.41,38.11,32.52,22.73,14.51,8.64,9.5,6.91,3.8,7.77,18.65,13.82,19.0,21.24,14.68,23.66,23.32,62.65,61.27,79.86,85.71,78.31,76.59,68.16,65.75,78.83,82.27,85.54,89.33,87.9,88.4,87.56,77.65,78.49,72.1,80.67,70.59,70.92,70.76,53.45,53.78,22.17,24.0,28.83,33.0,18.33,19.83,15.83,30.18,20.0,24.74,19.47,31.58,25.44,24.74,27.37,22.28,23.68,21.05,21.58,13.86,19.47,20.88,52.63,32.46,2.42,1.56,0.87,1.38,1.38,0.87,0.17,0.17,0.17,0.35,0.52,0.69,5.25,8.97,11.17,9.31,7.11,9.31,8.46,11.17,15.91,16.25,15.63,13.93,11.61,13.31,11.61,8.51,7.12,2.94,0.77,0.77,1.08,1.39,1.24,1.39,1.08,0.62,0.77,0.31,0.15,0.15,0.31,0.31,0.62,0.15,0.31,0.77,2.17,4.49,11.76,27.55,54.8,87.0,97.68,98.61,99.38,99.38,99.38,99.69,89.94,74.15,63.31,52.94,43.81,31.89,25.39,25.23,22.14,17.03,18.42,20.9,24.46,25.85,30.96,24.77,16.25,16.72,30.96,38.85,54.64,49.23,39.01,29.1,36.53,40.56,36.22,27.4,25.23,31.89,32.82,28.79,9.6,11.61,16.56,34.83,51.55,44.12,39.63,48.92,63.62,44.58,29.26,28.95,58.82,58.82,53.87,39.78,30.65,28.33,33.13,36.53,27.55,25.54,20.74,18.58,15.02,13.47,10.99,11.15,9.44,6.19,5.57,3.72,9.29,11.3,11.76,13.93,13.93,14.86,16.25,16.72,19.47,18.39,13.14,6.78,4.15,4.15,3.53,5.07,4.45,4.92,6.14,3.83,13.5,12.88,11.96,9.51,8.44,8.13,9.36,7.67,7.67,9.51,9.2,9.66,11.81,14.88,14.57,11.2,9.97,9.2,22.39,19.94,19.94,23.47,33.44,35.12,31.29,41.26,38.19,38.65,38.34,30.21,13.96,19.79,20.86,15.34,15.18,16.26,13.96,17.94,19.63,98.88,98.72,98.88
271524,Olmos Park Terrace,San Antonio,TX,San Antonio-New Braunfels,Bexar County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.71276595744681,,,53.1914893617021,,,78.4574468085106,,,88.563829787234,,,87.5,86.70212765957451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272777,Arbor at Sonoma Ranch,San Antonio,TX,San Antonio-New Braunfels,Bexar County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,0.13,0.0,0.4,0.13,5.84,5.58,6.91,9.56,24.66,29.68,34.13,38.24,39.27,33.9,34.25,26.71,21.8,19.29,15.41,13.58,14.04,12.21,12.33,10.27,9.36,16.67,15.07,14.04,11.53,9.25,9.47,7.19,6.28,4.34,2.97,2.74,2.85,19.86,43.38,68.15,91.55,97.49,99.09,99.66,99.77,99.43,99.66,87.67,73.86,50.46,28.2,16.21,15.75,10.84,11.76,9.02,6.62,8.45,10.73,11.19,16.21,29.57,26.94,43.26,35.73,56.74,52.63,54.79,84.7,86.76,91.89,94.18,91.21,97.37,62.67,27.74,44.52,40.3,47.26,7.42,7.53,10.5,11.87,10.16,7.42,3.65,13.93,46.23,15.98,9.7,6.74,55.14,54.68,44.29,13.01,7.08,14.61,25.11,31.96,24.66,27.05,35.16,17.35,29.57,41.89,36.3,20.89,9.59,8.11,4.57,23.52,43.95,55.14,64.73,78.08,73.97,69.18,75.8,85.84,90.41,90.3,84.82,61.8,36.48,16.25,8.64,5.91,4.89,4.77,4.2,1.59,1.48,1.02,1.7,1.7,1.7,0.91,1.02,0.8,1.14,1.7,1.93,2.84,2.39,2.73,2.61,2.27,0.91,1.25,10.0,5.11,7.05,8.86,12.27,10.8,14.66,18.86,17.27,18.41,18.07,18.41,1.14,0.8,0.68,0.57,1.02,0.91,2.27,5.11,3.41,42.86,42.16,43.09
271441,Inspiration Hills,San Antonio,TX,San Antonio-New Braunfels,Bexar County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.1666666666667,,,76.3888888888889,,,85.4166666666667,,,96.29629629629629,,,94.44444444444441,95.13888888888891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274138,Jefferson-Monticello Park,San Antonio,TX,San Antonio-New Braunfels,Bexar County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.59038901601829,,,82.6086956521739,,,78.7185354691076,,,93.5926773455378,,,63.386727688787204,44.16475972540049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275874,Village North One,San Antonio,TX,San Antonio-New Braunfels,Bexar County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.6031746031746,,,47.619047619047606,,,46.825396825396794,,,33.3333333333333,,,98.4126984126984,98.4126984126984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271432,Hunters Creek,San Antonio,TX,San Antonio-New Braunfels,Bexar County,,,,,,,,,,,,16.2,10.08,10.08,21.82,26.12,26.94,44.3,32.07,38.51,34.88,32.07,37.52,11.57,14.88,10.58,6.78,18.35,20.5,7.27,6.94,7.11,7.93,26.12,16.36,57.19,55.21,63.47,59.67,54.88,53.06,54.71,64.63,57.85,49.59,37.69,58.02,59.17,40.17,37.52,50.41,48.6,54.38,68.26,71.74,77.19,81.98,77.19,65.29,35.37,44.96,60.33,66.61,67.44,63.14,55.04,21.55,13.8,18.69,19.7,31.48,23.87,21.68,29.24,31.6,34.62,39.83,40.84,26.39,23.36,16.64,31.09,23.03,0.84,1.01,0.17,0.34,0.34,0.34,0.5,0.5,0.84,0.5,0.17,0.5,5.38,5.21,6.39,4.87,3.53,5.21,5.88,5.71,6.22,2.95,5.41,12.79,17.54,19.18,12.3,10.66,5.41,6.56,5.08,0.98,0.0,0.16,0.0,0.16,0.0,0.0,0.16,0.66,0.49,1.31,0.66,0.49,0.49,1.15,4.26,8.69,18.03,30.82,35.57,40.98,63.28,80.66,89.18,93.77,95.08,93.93,93.28,95.25,66.56,44.92,33.93,26.72,20.66,17.38,18.2,22.13,22.79,18.03,17.7,14.59,29.02,22.62,31.31,29.02,28.85,40.66,41.97,35.08,26.56,31.15,34.75,53.77,81.64,95.41,88.52,74.92,62.95,68.52,66.56,65.41,12.46,7.7,10.82,15.9,9.18,6.72,10.98,15.25,35.57,8.69,8.2,16.56,72.46,77.38,74.1,50.49,33.44,26.72,35.25,58.69,59.02,64.59,48.2,29.84,17.21,11.15,10.82,15.25,21.8,17.7,10.16,10.33,14.59,18.52,23.11,26.39,30.16,29.67,27.54,25.57,28.69,30.16,25.9,17.38,9.45,3.75,2.93,1.95,2.77,1.95,1.47,0.98,0.49,0.49,0.81,2.77,1.79,1.47,2.61,2.44,3.26,2.12,1.47,1.3,1.14,1.3,1.14,1.14,0.98,3.09,8.96,8.14,8.96,11.24,14.5,17.43,17.92,28.01,27.04,23.98,20.68,22.96,5.37,1.3,1.79,1.79,2.28,2.77,2.77,3.42,3.91,80.53,79.37,78.88
276120,Woodbridge at Monte Viejo,San Antonio,TX,San Antonio-New Braunfels,Bexar County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.27,13.25,18.8,19.4,23.01,26.63,27.83,32.77,33.86,27.59,22.17,12.53,10.48,10.96,8.19,8.31,7.47,7.47,6.63,7.35,7.83,9.28,15.3,30.36,36.75,33.61,35.78,32.05,35.78,47.47,59.16,67.83,78.55,87.83,90.96,90.72,94.1,96.39,97.59,87.11,79.52,65.06,45.18,37.59,31.08,21.33,28.07,27.47,23.01,28.8,16.27,21.93,49.52,75.66,74.22,57.35,62.41,67.35,57.11,67.23,72.29,72.17,82.53,86.63,77.83,97.83,83.13,58.07,48.07,32.77,32.05,10.6,7.35,3.98,3.37,2.89,2.77,2.41,2.65,22.89,14.46,19.88,6.02,31.93,48.8,67.35,56.27,70.84,76.63,84.7,91.33,66.75,54.34,79.04,84.94,89.88,86.02,64.1,59.16,79.28,78.19,61.69,53.49,74.34,95.78,95.06,93.49,90.96,90.48,91.69,73.01,54.39,39.11,35.26,18.82,8.25,2.44,0.46,0.0,0.0,0.12,0.12,0.7,0.58,2.67,11.96,24.16,4.53,4.3,35.31,24.51,24.74,28.22,31.01,32.06,14.17,8.71,5.46,3.95,1.39,0.81,0.7,0.93,1.63,1.97,1.63,1.74,1.86,3.37,4.53,5.34,9.29,8.83,3.48,0.23,0.23,0.46,0.58,0.93,2.9,4.88,5.23,20.4,21.54,21.28
271663,Woods of Shavano,San Antonio,TX,San Antonio-New Braunfels,Bexar County,,,,,,,,,,,,15.19,26.65,12.32,18.15,22.54,18.43,31.04,23.78,35.91,28.46,32.35,29.2,18.88,20.69,20.31,19.35,17.16,12.96,4.0,7.53,3.24,4.19,6.67,5.24,28.95,32.57,57.81,46.95,65.71,70.86,74.95,59.14,63.71,69.24,76.76,85.05,95.05,89.82,85.92,85.54,67.84,64.89,73.74,74.69,77.07,66.7,56.23,35.11,10.28,10.94,11.8,8.85,11.61,8.66,17.7,6.88,2.67,3.63,2.77,3.92,2.85,3.71,8.09,10.47,13.23,12.94,18.46,12.08,16.37,16.18,36.16,21.12,1.14,0.95,0.57,0.76,0.86,0.86,1.05,1.14,2.0,2.28,1.24,1.9,9.41,9.79,4.56,2.57,2.38,2.85,2.85,2.09,1.81,1.33,3.12,8.9,15.44,15.81,9.66,9.75,4.26,1.33,0.38,1.04,1.04,1.99,1.52,0.28,0.09,0.28,0.19,0.76,1.42,1.33,2.18,0.57,0.47,3.5,3.12,1.33,6.25,12.41,28.12,56.25,74.81,86.84,95.08,98.86,98.96,98.48,98.86,99.24,64.02,32.58,15.72,10.8,7.58,7.58,6.44,6.63,6.25,4.45,4.92,4.64,15.81,42.23,61.74,73.01,62.69,67.14,79.92,83.52,85.42,80.78,73.96,68.84,79.45,84.09,92.05,56.44,50.85,43.84,30.3,34.94,39.68,22.25,27.84,39.02,40.44,19.13,10.61,20.17,26.33,16.38,23.96,13.35,9.19,35.13,31.25,34.0,26.8,24.24,29.92,59.28,59.0,58.52,40.25,28.6,31.72,17.05,19.89,16.86,17.71,9.85,1.8,2.27,6.06,7.01,9.47,9.66,9.0,13.07,17.33,17.52,13.07,14.68,17.42,12.59,9.52,4.81,3.68,3.3,1.51,1.04,0.85,2.26,2.36,2.73,4.15,3.86,0.57,0.57,0.38,0.47,2.45,1.32,0.57,0.47,1.41,1.89,0.85,0.94,1.04,0.94,10.27,3.68,4.05,4.52,3.49,7.16,8.48,6.79,5.37,6.97,7.26,6.13,1.32,0.66,0.66,0.94,1.04,0.75,1.04,1.7,1.7,97.02,97.02,96.83
276321,Elm Creek,San Antonio,TX,San Antonio-New Braunfels,Bexar County,,,,,,,,,,,,0.56,6.0,14.82,21.39,49.16,31.71,47.47,38.09,28.65,16.48,22.28,10.49,13.89,20.19,1.85,2.59,10.56,8.89,4.44,10.0,10.0,12.96,21.48,16.67,44.14,27.11,60.44,58.42,56.78,69.05,70.7,63.0,74.91,79.49,77.29,91.58,81.42,70.49,80.15,73.59,53.27,54.73,58.36,66.36,58.0,68.55,54.55,43.82,23.1,12.82,17.87,31.77,42.6,39.89,48.74,2.18,2.36,3.64,2.18,12.18,11.64,13.82,23.27,26.18,24.0,18.18,23.09,9.09,18.73,21.09,50.0,29.82,0.54,0.54,0.54,0.72,1.8,2.15,2.69,3.41,1.97,1.97,1.26,1.97,11.76,12.48,11.94,6.06,3.39,3.39,1.25,1.96,3.74,14.36,15.06,17.69,18.91,17.16,14.19,9.98,5.95,3.68,3.68,2.28,2.1,0.7,0.88,0.53,0.53,0.7,0.7,0.88,1.05,0.7,1.4,1.4,2.45,2.98,3.33,5.78,8.93,17.86,28.9,60.6,82.84,91.59,96.32,96.85,96.67,97.72,97.55,96.15,80.04,68.48,58.32,50.26,39.23,35.03,32.92,32.75,33.1,31.35,31.17,29.95,32.22,30.65,31.87,31.52,28.37,35.38,42.56,52.71,60.25,63.92,67.95,74.43,80.04,77.93,47.99,52.19,55.34,62.35,63.57,59.89,39.58,36.95,37.13,36.25,37.48,39.23,66.55,65.32,66.73,52.71,42.56,32.4,42.38,42.21,39.05,30.3,22.24,18.56,22.42,27.15,21.54,29.07,27.5,31.7,31.7,28.02,25.74,23.12,20.67,18.56,13.66,12.08,14.89,16.99,17.51,18.91,21.19,23.82,24.52,24.52,24.17,21.02,14.36,9.76,9.57,11.83,13.39,15.13,17.04,17.39,21.04,13.22,12.17,10.78,11.13,15.83,12.17,11.13,13.39,12.0,10.78,8.35,9.39,9.74,9.91,10.26,15.13,18.26,16.52,20.17,28.52,25.74,22.09,26.09,37.74,40.17,42.43,41.22,38.09,32.87,27.83,21.74,10.26,25.22,26.96,20.0,21.74,22.78,33.22,36.17,39.13,93.66,94.19,94.37
274070,Hunters Brook-Hunters Chase II,San Antonio,TX,San Antonio-New Braunfels,Bexar County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,,,100.0,,,100.0,,,100.0,,,22.5,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274931,Overlook of Carriage Hills,San Antonio,TX,San Antonio-New Braunfels,Bexar County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.75,,,100.0,,,99.1071428571429,,,100.0,,,88.3928571428571,84.8214285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271499,North Shearer Hills,San Antonio,TX,San Antonio-New Braunfels,Bexar County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.23152709359611,,,69.9507389162562,,,57.6354679802956,,,95.1219512195122,,,64.390243902439,52.6829268292683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273811,General Krueger,San Antonio,TX,San Antonio-New Braunfels,Bexar County,,,,,,,,,,,,12.06,38.12,48.23,32.45,28.01,21.1,24.65,17.55,18.44,31.56,43.97,45.57,14.89,6.03,3.9,1.77,4.79,10.64,10.28,52.3,45.04,43.97,25.35,15.25,70.39,68.79,75.53,59.22,60.64,56.21,46.28,23.94,19.33,16.13,17.73,25.71,35.99,46.45,35.46,28.55,14.89,19.33,38.83,54.61,58.87,59.57,65.43,56.91,29.61,17.73,24.65,42.55,53.01,45.39,20.92,17.44,13.7,10.68,4.45,9.07,6.94,6.41,14.06,19.75,29.72,40.21,50.89,38.08,38.43,29.18,53.74,33.99,0.71,0.0,0.0,0.18,3.02,3.02,1.07,1.42,1.42,1.42,2.14,4.27,20.82,30.6,29.54,32.21,26.16,25.27,21.89,16.01,12.81,9.73,12.07,15.14,14.95,15.14,19.82,20.18,19.82,20.54,20.54,17.48,11.35,2.52,1.8,1.08,0.9,1.44,1.98,8.29,7.75,7.39,3.96,5.23,9.19,12.25,18.92,23.96,37.84,48.65,60.18,63.24,70.63,76.04,85.95,92.25,92.07,91.89,89.91,89.73,75.86,60.54,41.08,35.86,32.79,28.47,27.57,32.07,33.51,28.47,34.05,34.95,45.23,75.68,87.03,92.07,93.87,37.12,20.0,39.82,37.84,14.95,7.39,3.24,4.14,4.14,29.19,8.65,5.95,64.14,64.5,47.57,6.13,4.68,4.14,4.14,3.6,3.96,3.42,3.96,5.59,8.29,19.28,25.77,90.09,97.12,96.76,96.94,97.12,97.12,96.94,97.12,97.12,97.48,97.66,97.48,86.67,80.36,70.81,60.9,59.1,45.41,37.84,46.49,51.17,41.98,40.18,41.08,44.14,38.2,31.17,24.86,23.06,21.62,16.58,9.89,6.36,6.36,3.0,2.3,3.53,4.77,3.71,4.23,3.18,4.24,1.41,1.77,0.35,0.71,1.41,1.24,2.3,0.71,0.53,0.71,0.88,0.53,0.18,0.18,0.0,0.0,0.0,0.0,0.18,0.18,0.18,0.71,1.77,2.47,2.12,3.0,2.47,3.36,2.12,4.77,7.24,8.48,12.9,11.13,36.4,40.64,32.86,10.71,11.47,10.9
273011,Brady Gardens,San Antonio,TX,San Antonio-New Braunfels,Bexar County,,,,,,,,,,,,21.66,1.69,0.38,0.75,0.19,0.19,1.13,5.08,19.59,28.44,10.36,17.89,37.29,46.7,51.79,45.76,84.56,83.99,55.18,73.26,45.39,32.77,20.72,10.17,53.48,60.26,58.19,48.59,42.18,11.3,21.28,13.75,25.8,22.79,16.76,28.25,34.27,10.92,2.64,6.4,11.49,29.57,47.83,55.93,60.08,76.84,89.08,83.8,39.17,64.03,83.8,81.36,67.23,49.53,58.19,14.42,4.93,8.73,10.44,22.58,16.38,15.44,16.38,18.46,16.2,17.89,14.5,4.14,6.78,2.82,7.72,3.77,0.0,0.0,0.0,0.19,0.56,0.75,1.13,1.51,1.32,1.13,0.75,0.94,7.91,16.76,22.98,13.75,9.79,12.81,13.37,19.96,19.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.02,64.85,56.95,56.02,36.47,28.95,21.24,20.3,20.11,16.54,15.23,16.92,2.07,1.69,6.2,4.51,4.7,5.26,5.64,6.58,5.26,5.08,7.33,11.84,5.64,1.69,11.28,16.17,8.08,4.51,3.76,4.51,9.21,3.38,7.33,12.78,12.22,16.17,8.08,8.08,9.77,4.89,4.89,3.01,9.77,12.97,14.66,1.93,2.12,1.93
271321,Canyon View,San Antonio,TX,San Antonio-New Braunfels,Bexar County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.84375,,,67.96875,,,97.65625,,,100.0,,,99.21875,99.21875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
